flow_id,switch_name,controller_name,firstIp,secondIp,firstPort,secondPort,fwd_count,bwd_count,Srate,Drate,Dur,Bytes,proto_number,N_Conn_P_FirstIP,N_Conn_P_SecondIP,Avg_Packet_Size,label
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6620414245939783,0.0,6.041918,208,17,1,2,51.99998700000325,0
54744,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37106,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1824526393229748,0.0,5.074199,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6627777080020135,0.0,6.035206,208,17,1,1,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1867349144730035,0.0,5.055889,270,17,1,1,44.99999250000125,0
47279,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51818,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1831173881185042,0.0,5.071348,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6575868174885872,0.0,6.082847,208,17,1,2,51.99998700000325,0
49322,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51832,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1875802853755426,0.0,5.05229,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6616393106380023,0.0,6.04559,208,17,1,2,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1670206953615012,0.0,5.141297,270,17,1,1,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.660625357873143,0.0,6.054869,208,17,1,2,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.179550371125865,0.0,5.086684,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6581460880290138,0.0,6.077678,208,17,1,1,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1784661242056158,0.0,5.091364,270,17,1,1,44.99999250000125,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,5,0,0.8180424832366734,0.0,6.112152,225,17,1,2,44.9999910000018,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,3,0,0.5674103335635128,0.0,5.287179,156,17,1,2,51.999982666672445,0
18071,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34606,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1818135440953346,0.0,5.076943,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6629977476309018,0.0,6.033203,208,17,1,2,51.99998700000325,0
1918,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59688,80,1,1,0.0112058801107764,0.0112058801107764,89.238863,128,6,1,1,63.999968000016,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,1099,0,214.7274085371632,0.0,5.118117,1364958,17,1,2,1241.9999988698817,1
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1856013458946475,0.0,5.060723,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6629377522996067,0.0,6.033749,208,17,1,4,51.99998700000325,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,58,0,11.463361318428856,0.0,5.059598,72036,17,1,4,1241.9999785862074,1
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1781053827045884,0.0,5.092923,270,17,1,4,44.99999250000125,0
61740,s2,C1_Sanayi,10.0.2.19,10.0.5.12,53552,5002,1,0,0.0,0.0,0.0,74,6,1,4,73.99992600007401,0
54203,s2,C1_Sanayi,10.0.2.15,10.0.5.11,43596,80,2,0,0.0616292575532586,0.0,32.452119,148,6,1,1,73.9999630000185,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,30,0,5.864595864834358,0.0,5.115442,37260,17,1,4,1241.9999586000013,1
22801,s2,C1_Sanayi,10.0.2.19,10.0.5.12,47064,5002,0,2,0.0,0.0479896845213327,41.675623,108,6,1,4,53.9999730000135,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.189502403389606,0.0,5.044126,270,17,1,4,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6633748899004988,0.0,6.029773,208,17,1,4,51.99998700000325,0
61740,s2,C1_Sanayi,10.0.2.19,10.0.5.12,53552,5002,7,0,0.9783213766155756,0.0,7.155113,518,6,1,2,73.99998942857293,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,47,0,9.359173413734608,0.0,5.021811,58374,17,1,2,1241.9999735744686,1
54203,s2,C1_Sanayi,10.0.2.15,10.0.5.11,43596,80,0,6,0.0,0.8862157994552726,6.77036,444,6,1,2,73.99998766666872,0
61740,s2,C1_Sanayi,10.0.2.19,10.0.5.12,53552,5002,2,0,0.2367219408453174,0.0,8.448731,148,6,1,2,73.9999630000185,0
54203,s2,C1_Sanayi,10.0.2.15,10.0.5.11,43596,80,0,3,0.0,0.1044221019821055,28.72955,222,6,1,2,73.99997533334155,0
61740,s2,C1_Sanayi,10.0.2.19,10.0.5.12,53552,5002,2,0,0.0620013790966752,0.0,32.257347,148,6,1,2,73.9999630000185,0
15002,s2,C1_Sanayi,10.0.2.15,10.0.5.11,42674,80,6,0,1.1702478526439506,0.0,5.127119,444,6,1,2,73.99998766666872,0
1918,s1,C1_Sanayi,10.0.1.18,10.0.5.11,59688,80,1,1,0.0555758592694753,0.0555758592694753,17.993424,128,6,1,2,63.999968000016,0
15002,s2,C1_Sanayi,10.0.2.15,10.0.5.11,42674,80,3,0,0.2404226052385841,0.0,12.478028,222,6,1,2,73.99997533334155,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,6,0,0.0438350553496476,0.0,136.876752,7452,17,1,2,1241.9997930000343,1
15002,s2,C1_Sanayi,10.0.2.15,10.0.5.11,42674,80,2,0,0.0620078552791224,0.0,32.253978,148,6,1,2,73.9999630000185,0
54203,s2,C1_Sanayi,10.0.2.15,10.0.5.11,43596,80,0,1,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
15002,s2,C1_Sanayi,10.0.2.15,10.0.5.11,42674,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,2,0,0.2756034578863447,0.0,7.256803,90,17,1,1,44.99997750001125,0
49963,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55656,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
49963,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55656,80,2,0,0.1417751252281959,0.0,14.106847,148,6,1,1,73.9999630000185,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,2,0,0.1415398717110911,0.0,14.130294,104,17,1,1,51.999974000013,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1887454337316028,0.0,5.047338,270,17,1,3,44.99999250000125,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,818,0,158.10004717875492,0.0,5.173939,1015956,17,1,3,1241.9999984816625,1
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,44,0,8.591590356096036,0.0,5.121287,54648,17,1,3,1241.999971772728,1
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,44,0,8.682748168729477,0.0,5.06752,54648,17,1,3,1241.999971772728,1
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,43,0,8.597737075601701,0.0,5.001316,53406,17,1,3,1241.9999711162798,1
54203,s2,C1_Sanayi,10.0.2.15,10.0.5.11,43596,80,1,1,0.0184766746671283,0.0184766746671283,54.122293,128,6,1,2,63.999968000016,0
10129,s1,C1_Sanayi,10.0.1.18,10.0.5.11,35494,80,1,1,0.0045456498844273,0.0045456498844273,219.990546,148,6,1,2,73.9999630000185,0
7221,s2,C1_Sanayi,10.0.2.19,10.0.5.12,60942,5002,5,0,0.5095306173381244,0.0,9.812953,370,6,1,3,73.99998520000295,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,56,0,5.828514487553363,0.0,9.607937,69552,17,1,3,1241.999977821429,1
54203,s2,C1_Sanayi,10.0.2.15,10.0.5.11,43596,80,9,2,0.5122294788065053,0.1138287730681122,17.57025,634,6,1,2,57.636358396694696,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,8,0,0.5661283564423389,0.0,14.131071,9936,17,1,3,1241.9998447500195,1
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,751,0,149.92668365569563,0.0,5.009115,932742,17,1,3,1241.999998346205,1
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,7,0.0,0.0295068264021805,237.233239,4130,1,1,3,589.9999157142978,1
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,23,0.0,4.205493581411133,5.469037,13570,1,1,3,589.9999743478272,1
10129,s1,C1_Sanayi,10.0.1.18,10.0.5.11,35494,80,1,0,0.0,0.0,0.0,54,6,1,2,53.999946000054,0
7221,s2,C1_Sanayi,10.0.2.19,10.0.5.12,60942,5002,1,0,0.0,0.0,0.0,74,6,1,3,73.99992600007401,0
54203,s2,C1_Sanayi,10.0.2.15,10.0.5.11,43596,80,1,0,0.0,0.0,0.0,54,6,1,2,53.999946000054,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,3,0,0.153446939991812,0.0,19.550732,156,17,1,3,51.999982666672445,0
7221,s2,C1_Sanayi,10.0.2.19,10.0.5.12,60942,5002,3,0,0.1392509348727555,0.0,21.543841,222,6,1,3,73.99997533334155,0
20981,s2,C1_Sanayi,10.0.2.5,10.0.5.12,53,12345,33,0,2.014516852623869,0.0,16.381099,40986,17,1,3,1241.9999623636377,1
58956,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33382,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,20,0.0,3.861358688559026,5.179524,11800,1,1,3,589.9999705000015,1
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1880896389870823,0.0,5.050124,270,17,1,2,44.99999250000125,0
47689,s1,C1_Sanayi,10.0.1.18,10.0.5.11,54922,80,1,1,0.0045367156350981,0.0045367156350981,220.423778,148,6,1,1,73.9999630000185,0
47689,s1,C1_Sanayi,10.0.1.18,10.0.5.11,54922,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6627066630018987,0.0,6.035853,208,17,1,2,51.99998700000325,0
41012,s1,C1_Sanayi,10.0.1.18,10.0.5.11,52720,80,1,1,0.0046582408685331,0.0046582408685331,214.673313,148,6,1,2,73.9999630000185,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,0.9988782597143409,0.0,6.006738,270,17,1,2,44.99999250000125,0
49321,s2,C1_Sanayi,10.0.2.15,10.0.5.11,55494,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401,0
41012,s1,C1_Sanayi,10.0.1.18,10.0.5.11,52720,80,1,0,0.0,0.0,0.0,54,6,1,2,53.999946000054,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,23,0.0,2.0423686716984712,11.261434,13570,1,1,2,589.9999743478272,1
49321,s2,C1_Sanayi,10.0.2.15,10.0.5.11,55494,80,6,0,1.162098843479231,0.0,5.163072,444,6,1,1,73.99998766666872,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6517218164529779,0.0,6.137588,208,17,1,2,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1577187229745036,0.0,5.182606,270,17,1,2,44.99999250000125,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1670599658751666,0.0,5.141124,270,17,1,3,44.99999250000125,0
7221,s2,C1_Sanayi,10.0.2.19,10.0.5.12,60942,5002,2,0,0.1219546253181948,0.0,16.399542,148,6,1,3,73.9999630000185,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6168430220866812,0.0,6.484632,208,17,1,3,51.99998700000325,0
31171,s1,C1_Sanayi,10.0.1.18,10.0.5.11,50618,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401,0
49321,s2,C1_Sanayi,10.0.2.15,10.0.5.11,55494,80,3,0,0.241495416899978,0.0,12.422596,222,6,1,2,73.99997533334155,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.096450752366232,0.0,5.472202,270,17,1,1,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6607798887676174,0.0,6.053453,208,17,1,1,51.99998700000325,0
64176,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46220,80,1,1,0.0046431639797156,0.0046431639797156,215.370382,148,6,1,1,73.9999630000185,0
64176,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46220,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1748819635253978,0.0,5.106896,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6617312543943091,0.0,6.04475,208,17,1,2,51.99998700000325,0
47689,s1,C1_Sanayi,10.0.1.18,10.0.5.11,54922,80,4,4,0.1099721085988868,0.1099721085988868,36.372859,512,6,1,1,63.99999200000101,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,6,0.0,0.2198137876806168,27.295831,3540,1,1,2,589.9999016666831,1
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.151133463564899,0.0,5.212254,270,17,1,2,44.99999250000125,0
64176,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46220,80,1,1,0.1122093665197771,0.1122093665197771,8.911912,128,6,1,1,63.999968000016,0
41012,s1,C1_Sanayi,10.0.1.18,10.0.5.11,52720,80,2,2,0.0620951049869882,0.0620951049869882,32.208658,256,6,1,1,63.999984000004,0
48050,s1,C1_Sanayi,10.0.1.18,10.0.5.11,57082,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.181634330258524,0.0,5.077713,270,17,1,2,44.99999250000125,0
31303,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55162,80,1,1,0.0049112687460304,0.0049112687460304,203.613374,148,6,1,1,73.9999630000185,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6568242645333453,0.0,6.089909,208,17,1,2,51.99998700000325,0
31303,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55162,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
17826,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37630,80,1,1,0.0051113802729887,0.0051113802729887,195.641871,148,6,1,1,73.9999630000185,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1823272811970356,0.0,5.074737,270,17,1,1,44.99999250000125,0
17826,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37630,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
51504,s1,C1_Sanayi,10.0.1.18,10.0.5.11,42904,80,1,1,0.0052326387495517,0.0052326387495517,191.108167,148,6,1,1,73.9999630000185,0
51504,s1,C1_Sanayi,10.0.1.18,10.0.5.11,42904,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6617143961260593,0.0,6.044904,208,17,1,2,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1590048398110435,0.0,5.176855,270,17,1,2,44.99999250000125,0
54744,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37106,80,1,1,0.0055614627559127,0.0055614627559127,179.80881,148,6,1,1,73.9999630000185,0
23314,s1,C1_Sanayi,10.0.1.18,10.0.5.11,48724,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
54744,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37106,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6002304584845352,0.0,6.664107,208,17,1,2,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,5,0,0.9978157812548332,0.0,5.010945,225,17,1,2,44.9999910000018,0
47279,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51818,80,1,1,0.0058095270340879,0.0058095270340879,172.131052,148,6,1,1,73.9999630000185,0
47279,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51818,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
49322,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51832,80,1,1,0.0058454977996406,0.0058454977996406,171.071829,148,6,1,1,73.9999630000185,0
49322,s1,C1_Sanayi,10.0.1.18,10.0.5.11,51832,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1788182857506606,0.0,5.089843,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6613182552771131,0.0,6.048525,208,17,1,2,51.99998700000325,0
64176,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46220,80,2,2,0.0567638981153874,0.0567638981153874,35.233662,256,6,1,2,63.999984000004,0
31303,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55162,80,1,1,0.0342328446891438,0.0342328446891438,29.211712,128,6,1,2,63.999968000016,0
49321,s2,C1_Sanayi,10.0.2.15,10.0.5.11,55494,80,2,0,0.0620028725930872,0.0,32.25657,148,6,1,2,73.9999630000185,0
51504,s1,C1_Sanayi,10.0.1.18,10.0.5.11,42904,80,1,1,0.0442508264284343,0.0442508264284343,22.598448,128,6,1,2,63.999968000016,0
17826,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37630,80,1,1,0.0411474052713694,0.0411474052713694,24.302869,128,6,1,2,63.999968000016,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1673031387030446,0.0,5.140053,270,17,1,2,44.99999250000125,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,10,0.0,0.271915439519086,36.776139,5900,1,1,2,589.999941000006,1
53157,s1,C1_Sanayi,10.0.1.18,10.0.5.11,35720,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6564087483532345,0.0,6.093764,208,17,1,3,51.99998700000325,0
17826,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37630,80,2,1,0.2733343856707181,0.136667192835359,7.317045,182,6,1,1,60.66664644445118,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,5,0,0.7617344816023603,0.0,6.563967,225,17,1,3,44.9999910000018,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,7,0.0,0.9651724418449134,7.25259,4130,1,1,3,589.9999157142978,1
18071,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34606,80,1,1,0.0063726106621206,0.0063726106621206,156.921559,148,6,1,1,73.9999630000185,0
18071,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34606,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,3,0,0.5987039257415546,0.0,5.010824,156,17,1,1,51.999982666672445,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1434399705449865,0.0,5.247324,270,17,1,2,44.99999250000125,0
51504,s1,C1_Sanayi,10.0.1.18,10.0.5.11,42904,80,2,2,0.1354410763935752,0.1354410763935752,14.766569,256,6,1,1,63.999984000004,0
17826,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37630,80,0,1,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
18071,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34606,80,2,2,0.2520565292219217,0.2520565292219217,7.934728,256,6,1,1,63.999984000004,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,4,0.0,0.4965986715488937,8.054794,2360,1,1,2,589.9998525000368,1
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6568071161110188,0.0,6.090068,208,17,1,2,51.99998700000325,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.177128857156983,0.0,5.097148,270,17,1,2,44.99999250000125,0
64176,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46220,80,1,1,0.0467259828097912,0.0467259828097912,21.401369,128,6,1,1,63.999968000016,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,4,0.0,0.7377254927130242,5.422071,2360,1,1,4,589.9998525000368,1
61740,s2,C1_Sanayi,10.0.2.19,10.0.5.12,53552,5002,0,1,0.0,0.0,0.0,54,6,1,4,53.999946000054,0
18071,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34606,80,1,1,0.1216738772634231,0.1216738772634231,8.218691,128,6,1,1,63.999968000016,0
28197,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33264,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.154080298983736,0.0,5.198945,270,17,1,4,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6424651129397453,0.0,6.226019,208,17,1,4,51.99998700000325,0
15002,s2,C1_Sanayi,10.0.2.15,10.0.5.11,42674,80,0,1,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1737438202387864,0.0,5.111848,270,17,1,1,44.99999250000125,0
18111,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34414,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6547398170362319,0.0,6.109297,208,17,1,3,51.99998700000325,0
17826,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37630,80,1,2,0.0483061986948921,0.0966123973897842,20.701277,202,6,1,2,67.33331088889636,0
46778,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34426,80,1,0,0.0,0.0,0.0,74,6,1,2,73.99992600007401,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,4,0.0,0.6542521235797208,6.113851,2360,1,1,3,589.9998525000368,1
15002,s2,C1_Sanayi,10.0.2.15,10.0.5.11,42674,80,3,4,0.3573592296478558,0.4764789728638078,8.394914,458,6,1,2,65.42856208163398,0
15002,s2,C1_Sanayi,10.0.2.15,10.0.5.11,42674,80,1,0,0.0,0.0,0.0,54,6,1,2,53.999946000054,0
49963,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55656,80,0,1,0.0,0.0,0.0,74,6,1,2,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1651915341843893,0.0,5.149368,270,17,1,3,44.99999250000125,0
18071,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34606,80,1,1,0.0741588403752467,0.0741588403752467,13.484569,128,6,1,1,63.999968000016,0
64176,s1,C1_Sanayi,10.0.1.18,10.0.5.11,46220,80,1,1,0.0467481933342592,0.0467481933342592,21.391201,128,6,1,1,63.999968000016,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6614196247832611,0.0,6.047598,208,17,1,2,51.99998700000325,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,13,0.0,2.520249233262637,5.15822,7670,1,1,2,589.9999546153881,1
17826,s1,C1_Sanayi,10.0.1.18,10.0.5.11,37630,80,1,1,0.1264121341490624,0.1264121341490624,7.910633,128,6,1,1,63.999968000016,0
49963,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55656,80,4,5,0.613412729387607,0.7667659117345088,6.520895,586,6,1,1,65.11110387654402,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.184626626418319,0.0,5.064887,270,17,1,2,44.99999250000125,0
49963,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55656,80,1,0,0.0,0.0,0.0,54,6,1,1,53.999946000054,0
18071,s1,C1_Sanayi,10.0.1.18,10.0.5.11,34606,80,1,1,0.1710388179438876,0.1710388179438876,5.846626,128,6,1,1,63.999968000016,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,14,0.0,2.703734088524889,5.178024,8260,1,1,2,589.9999578571459,1
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.1528205869163315,0.0,5.204626,270,17,1,2,44.99999250000125,0
7825,s1,C1_Sanayi,10.0.1.2,10.0.5.12,48133,5001,4,0,0.6631559192302616,0.0,6.031764,208,17,1,2,51.99998700000325,0
49963,s1,C1_Sanayi,10.0.1.18,10.0.5.11,55656,80,2,2,0.1985195799365392,0.1985195799365392,10.074573,256,6,1,1,63.999984000004,0
7221,s2,C1_Sanayi,10.0.2.19,10.0.5.12,60942,5002,1,1,0.0128777035273716,0.0128777035273716,77.653597,128,6,1,3,63.999968000016,0
3817,s2,C1_Sanayi,10.0.2.5,10.0.5.12,0,0,0,18,0.0,3.2966598242660536,5.460072,10620,1,1,3,589.999967222224,1
7221,s2,C1_Sanayi,10.0.2.19,10.0.5.12,60942,5002,0,1,0.0,0.0,0.0,54,6,1,3,53.999946000054,0
30567,s1,C1_Sanayi,10.0.1.18,10.0.5.11,36538,80,1,0,0.0,0.0,0.0,74,6,1,1,73.99992600007401,0
46427,s1,C1_Sanayi,10.0.1.1,10.0.5.12,56116,5000,6,0,1.188158809306452,0.0,5.04983,270,17,1,3,44.99999250000125,0
58956,s1,C1_Sanayi,10.0.1.18,10.0.5.11,33382,80,1,1,0.0072281533798534,0.0072281533798534,138.347922,148,6,1,1,73.9999630000185,0
